# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:0D": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:0D", "device connection": "BTH98:D3:41:FD:4F:0D", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-18", "time": "12:54:11.664", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
11	0	0	0	0	505	
12	0	0	0	0	505	
13	0	0	0	0	505	
14	0	0	0	0	503	
15	0	0	0	0	504	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	505	
3	0	0	0	0	504	
4	0	0	0	0	505	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	506	
8	0	0	0	0	505	
9	0	0	0	0	504	
10	0	0	0	0	502	
11	0	0	0	0	499	
12	0	0	0	0	496	
13	0	0	0	0	492	
14	0	0	0	0	490	
15	0	0	0	0	486	
0	0	0	0	0	481	
1	0	0	0	0	478	
2	0	0	0	0	475	
3	0	0	0	0	471	
4	0	0	0	0	472	
5	0	0	0	0	475	
6	0	0	0	0	481	
7	0	0	0	0	487	
8	0	0	0	0	496	
9	0	0	0	0	505	
10	0	0	0	0	517	
11	0	0	0	0	526	
12	0	0	0	0	536	
13	0	0	0	0	546	
14	0	0	0	0	557	
15	0	0	0	0	568	
0	0	0	0	0	577	
1	0	0	0	0	587	
2	0	0	0	0	598	
3	0	0	0	0	608	
4	0	0	0	0	620	
5	0	0	0	0	630	
6	0	0	0	0	639	
7	0	0	0	0	650	
8	0	0	0	0	660	
9	0	0	0	0	671	
10	0	0	0	0	681	
11	0	0	0	0	689	
12	0	0	0	0	696	
13	0	0	0	0	700	
14	0	0	0	0	702	
15	0	0	0	0	703	
0	0	0	0	0	699	
1	0	0	0	0	693	
2	0	0	0	0	684	
3	0	0	0	0	674	
4	0	0	0	0	662	
5	0	0	0	0	649	
6	0	0	0	0	636	
7	0	0	0	0	622	
8	0	0	0	0	606	
9	0	0	0	0	593	
10	0	0	0	0	579	
11	0	0	0	0	566	
12	0	0	0	0	551	
13	0	0	0	0	537	
14	0	0	0	0	522	
15	0	0	0	0	508	
0	0	0	0	0	495	
1	0	0	0	0	480	
2	0	0	0	0	465	
3	0	0	0	0	452	
4	0	0	0	0	440	
5	0	0	0	0	428	
6	0	0	0	0	415	
7	0	0	0	0	403	
8	0	0	0	0	396	
9	0	0	0	0	391	
10	0	0	0	0	393	
11	0	0	0	0	397	
12	0	0	0	0	402	
13	0	0	0	0	407	
14	0	0	0	0	412	
15	0	0	0	0	418	
0	0	0	0	0	425	
1	0	0	0	0	433	
2	0	0	0	0	440	
3	0	0	0	0	448	
4	0	0	0	0	454	
5	0	0	0	0	458	
6	0	0	0	0	462	
7	0	0	0	0	464	
8	0	0	0	0	467	
9	0	0	0	0	468	
10	0	0	0	0	470	
11	0	0	0	0	473	
12	0	0	0	0	475	
13	0	0	0	0	476	
14	0	0	0	0	476	
15	0	0	0	0	476	
0	0	0	0	0	478	
1	0	0	0	0	478	
2	0	0	0	0	476	
3	0	0	0	0	478	
4	0	0	0	0	477	
5	0	0	0	0	478	
6	0	0	0	0	479	
7	0	0	0	0	479	
8	0	0	0	0	480	
9	0	0	0	0	480	
10	0	0	0	0	480	
11	0	0	0	0	481	
12	0	0	0	0	483	
13	0	0	0	0	483	
14	0	0	0	0	484	
15	0	0	0	0	484	
0	0	0	0	0	485	
1	0	0	0	0	486	
2	0	0	0	0	487	
3	0	0	0	0	485	
4	0	0	0	0	485	
5	0	0	0	0	484	
6	0	0	0	0	485	
7	0	0	0	0	485	
8	0	0	0	0	485	
9	0	0	0	0	487	
10	0	0	0	0	487	
11	0	0	0	0	487	
12	0	0	0	0	490	
13	0	0	0	0	491	
14	0	0	0	0	492	
15	0	0	0	0	492	
0	0	0	0	0	492	
1	0	0	0	0	493	
2	0	0	0	0	493	
3	0	0	0	0	495	
4	0	0	0	0	494	
5	0	0	0	0	493	
6	0	0	0	0	494	
7	0	0	0	0	494	
8	0	0	0	0	495	
9	0	0	0	0	495	
10	0	0	0	0	496	
11	0	0	0	0	496	
12	0	0	0	0	497	
13	0	0	0	0	499	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	500	
3	0	0	0	0	500	
4	0	0	0	0	501	
5	0	0	0	0	500	
6	0	0	0	0	500	
7	0	0	0	0	500	
8	0	0	0	0	501	
9	0	0	0	0	501	
10	0	0	0	0	502	
11	0	0	0	0	502	
12	0	0	0	0	504	
13	0	0	0	0	505	
14	0	0	0	0	506	
15	0	0	0	0	507	
0	0	0	0	0	507	
1	0	0	0	0	507	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	509	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	509	
9	0	0	0	0	510	
10	0	0	0	0	510	
11	0	0	0	0	510	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	513	
0	0	0	0	0	513	
1	0	0	0	0	513	
2	0	0	0	0	513	
3	0	0	0	0	514	
4	0	0	0	0	514	
5	0	0	0	0	515	
6	0	0	0	0	514	
7	0	0	0	0	513	
8	0	0	0	0	514	
9	0	0	0	0	515	
10	0	0	0	0	515	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	515	
14	0	0	0	0	517	
15	0	0	0	0	517	
0	0	0	0	0	518	
1	0	0	0	0	517	
2	0	0	0	0	519	
3	0	0	0	0	518	
4	0	0	0	0	519	
5	0	0	0	0	519	
6	0	0	0	0	519	
7	0	0	0	0	519	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	517	
12	0	0	0	0	519	
13	0	0	0	0	519	
14	0	0	0	0	519	
15	0	0	0	0	520	
0	0	0	0	0	521	
1	0	0	0	0	521	
2	0	0	0	0	521	
3	0	0	0	0	521	
4	0	0	0	0	521	
5	0	0	0	0	521	
6	0	0	0	0	523	
7	0	0	0	0	523	
8	0	0	0	0	522	
9	0	0	0	0	521	
10	0	0	0	0	522	
11	0	0	0	0	522	
12	0	0	0	0	522	
13	0	0	0	0	521	
14	0	0	0	0	521	
15	0	0	0	0	521	
0	0	0	0	0	523	
1	0	0	0	0	524	
2	0	0	0	0	525	
3	0	0	0	0	524	
4	0	0	0	0	524	
5	0	0	0	0	525	
6	0	0	0	0	526	
7	0	0	0	0	526	
8	0	0	0	0	525	
9	0	0	0	0	525	
10	0	0	0	0	525	
11	0	0	0	0	525	
12	0	0	0	0	525	
13	0	0	0	0	525	
14	0	0	0	0	524	
15	0	0	0	0	525	
0	0	0	0	0	524	
1	0	0	0	0	526	
2	0	0	0	0	526	
3	0	0	0	0	525	
4	0	0	0	0	526	
5	0	0	0	0	526	
6	0	0	0	0	526	
7	0	0	0	0	526	
8	0	0	0	0	524	
9	0	0	0	0	525	
10	0	0	0	0	525	
11	0	0	0	0	526	
12	0	0	0	0	526	
13	0	0	0	0	527	
14	0	0	0	0	528	
15	0	0	0	0	528	
0	0	0	0	0	528	
1	0	0	0	0	530	
2	0	0	0	0	531	
3	0	0	0	0	532	
4	0	0	0	0	532	
5	0	0	0	0	532	
6	0	0	0	0	533	
7	0	0	0	0	533	
8	0	0	0	0	534	
9	0	0	0	0	534	
10	0	0	0	0	534	
11	0	0	0	0	534	
12	0	0	0	0	533	
13	0	0	0	0	535	
14	0	0	0	0	534	
15	0	0	0	0	535	
0	0	0	0	0	535	
1	0	0	0	0	535	
2	0	0	0	0	537	
3	0	0	0	0	538	
4	0	0	0	0	538	
5	0	0	0	0	537	
6	0	0	0	0	537	
7	0	0	0	0	538	
8	0	0	0	0	538	
9	0	0	0	0	538	
10	0	0	0	0	536	
11	0	0	0	0	534	
12	0	0	0	0	534	
13	0	0	0	0	532	
14	0	0	0	0	531	
15	0	0	0	0	529	
0	0	0	0	0	528	
1	0	0	0	0	527	
2	0	0	0	0	525	
3	0	0	0	0	526	
4	0	0	0	0	524	
5	0	0	0	0	521	
6	0	0	0	0	521	
7	0	0	0	0	520	
8	0	0	0	0	519	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	514	
14	0	0	0	0	514	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	511	
2	0	0	0	0	510	
3	0	0	0	0	510	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	510	
7	0	0	0	0	508	
8	0	0	0	0	507	
9	0	0	0	0	505	
10	0	0	0	0	504	
11	0	0	0	0	501	
12	0	0	0	0	499	
13	0	0	0	0	497	
14	0	0	0	0	495	
15	0	0	0	0	493	
0	0	0	0	0	491	
1	0	0	0	0	489	
2	0	0	0	0	487	
3	0	0	0	0	484	
4	0	0	0	0	483	
5	0	0	0	0	481	
6	0	0	0	0	479	
7	0	0	0	0	477	
8	0	0	0	0	475	
9	0	0	0	0	474	
10	0	0	0	0	472	
11	0	0	0	0	471	
12	0	0	0	0	469	
13	0	0	0	0	468	
14	0	0	0	0	468	
15	0	0	0	0	468	
0	0	0	0	0	467	
1	0	0	0	0	467	
2	0	0	0	0	467	
3	0	0	0	0	467	
4	0	0	0	0	465	
5	0	0	0	0	467	
6	0	0	0	0	467	
7	0	0	0	0	465	
8	0	0	0	0	466	
9	0	0	0	0	466	
10	0	0	0	0	466	
11	0	0	0	0	467	
12	0	0	0	0	467	
13	0	0	0	0	466	
14	0	0	0	0	466	
15	0	0	0	0	466	
0	0	0	0	0	466	
1	0	0	0	0	466	
2	0	0	0	0	467	
3	0	0	0	0	467	
4	0	0	0	0	468	
5	0	0	0	0	472	
6	0	0	0	0	471	
7	0	0	0	0	472	
8	0	0	0	0	472	
9	0	0	0	0	473	
10	0	0	0	0	473	
11	0	0	0	0	472	
12	0	0	0	0	473	
13	0	0	0	0	473	
14	0	0	0	0	473	
15	0	0	0	0	473	
0	0	0	0	0	473	
1	0	0	0	0	475	
2	0	0	0	0	475	
3	0	0	0	0	475	
4	0	0	0	0	476	
5	0	0	0	0	475	
6	0	0	0	0	477	
7	0	0	0	0	479	
8	0	0	0	0	479	
9	0	0	0	0	480	
10	0	0	0	0	480	
11	0	0	0	0	481	
12	0	0	0	0	480	
13	0	0	0	0	481	
14	0	0	0	0	479	
15	0	0	0	0	479	
0	0	0	0	0	481	
1	0	0	0	0	481	
2	0	0	0	0	482	
3	0	0	0	0	483	
4	0	0	0	0	483	
5	0	0	0	0	483	
6	0	0	0	0	482	
7	0	0	0	0	484	
8	0	0	0	0	485	
9	0	0	0	0	485	
10	0	0	0	0	487	
11	0	0	0	0	486	
12	0	0	0	0	486	
13	0	0	0	0	486	
14	0	0	0	0	486	
15	0	0	0	0	486	
0	0	0	0	0	486	
1	0	0	0	0	486	
2	0	0	0	0	487	
3	0	0	0	0	487	
4	0	0	0	0	487	
5	0	0	0	0	487	
6	0	0	0	0	487	
7	0	0	0	0	488	
8	0	0	0	0	489	
9	0	0	0	0	490	
10	0	0	0	0	491	
11	0	0	0	0	491	
12	0	0	0	0	491	
13	0	0	0	0	491	
14	0	0	0	0	492	
15	0	0	0	0	491	
0	0	0	0	0	492	
1	0	0	0	0	492	
2	0	0	0	0	492	
3	0	0	0	0	492	
4	0	0	0	0	492	
5	0	0	0	0	492	
6	0	0	0	0	492	
7	0	0	0	0	491	
8	0	0	0	0	494	
9	0	0	0	0	494	
10	0	0	0	0	494	
11	0	0	0	0	494	
12	0	0	0	0	494	
13	0	0	0	0	494	
14	0	0	0	0	495	
15	0	0	0	0	495	
0	0	0	0	0	493	
1	0	0	0	0	494	
2	0	0	0	0	495	
3	0	0	0	0	495	
4	0	0	0	0	495	
5	0	0	0	0	496	
6	0	0	0	0	496	
7	0	0	0	0	496	
8	0	0	0	0	496	
9	0	0	0	0	497	
10	0	0	0	0	498	
11	0	0	0	0	498	
12	0	0	0	0	499	
13	0	0	0	0	498	
14	0	0	0	0	497	
15	0	0	0	0	498	
0	0	0	0	0	497	
1	0	0	0	0	498	
2	0	0	0	0	499	
3	0	0	0	0	498	
4	0	0	0	0	498	
5	0	0	0	0	498	
6	0	0	0	0	499	
7	0	0	0	0	498	
8	0	0	0	0	498	
9	0	0	0	0	498	
10	0	0	0	0	500	
11	0	0	0	0	501	
12	0	0	0	0	500	
13	0	0	0	0	500	
14	0	0	0	0	501	
15	0	0	0	0	500	
0	0	0	0	0	502	
1	0	0	0	0	501	
2	0	0	0	0	500	
3	0	0	0	0	500	
4	0	0	0	0	500	
5	0	0	0	0	501	
6	0	0	0	0	500	
7	0	0	0	0	499	
8	0	0	0	0	500	
9	0	0	0	0	499	
10	0	0	0	0	502	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	502	
14	0	0	0	0	503	
15	0	0	0	0	503	
0	0	0	0	0	502	
1	0	0	0	0	503	
2	0	0	0	0	502	
3	0	0	0	0	502	
4	0	0	0	0	502	
5	0	0	0	0	502	
6	0	0	0	0	502	
7	0	0	0	0	503	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	503	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	504	
14	0	0	0	0	504	
15	0	0	0	0	504	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	503	
3	0	0	0	0	503	
4	0	0	0	0	503	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	505	
12	0	0	0	0	506	
13	0	0	0	0	507	
14	0	0	0	0	507	
15	0	0	0	0	507	
0	0	0	0	0	507	
1	0	0	0	0	506	
2	0	0	0	0	507	
3	0	0	0	0	506	
4	0	0	0	0	505	
5	0	0	0	0	506	
6	0	0	0	0	507	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	509	
10	0	0	0	0	510	
11	0	0	0	0	510	
12	0	0	0	0	513	
13	0	0	0	0	514	
14	0	0	0	0	516	
15	0	0	0	0	517	
0	0	0	0	0	518	
1	0	0	0	0	520	
2	0	0	0	0	521	
3	0	0	0	0	523	
4	0	0	0	0	523	
5	0	0	0	0	522	
6	0	0	0	0	523	
7	0	0	0	0	524	
8	0	0	0	0	525	
9	0	0	0	0	525	
10	0	0	0	0	524	
11	0	0	0	0	525	
12	0	0	0	0	525	
13	0	0	0	0	527	
14	0	0	0	0	528	
15	0	0	0	0	528	
0	0	0	0	0	528	
1	0	0	0	0	528	
2	0	0	0	0	529	
3	0	0	0	0	529	
4	0	0	0	0	529	
5	0	0	0	0	529	
6	0	0	0	0	528	
7	0	0	0	0	527	
8	0	0	0	0	528	
9	0	0	0	0	527	
10	0	0	0	0	528	
11	0	0	0	0	528	
12	0	0	0	0	528	
13	0	0	0	0	528	
14	0	0	0	0	528	
15	0	0	0	0	529	
0	0	0	0	0	528	
1	0	0	0	0	528	
2	0	0	0	0	528	
3	0	0	0	0	527	
4	0	0	0	0	527	
5	0	0	0	0	526	
6	0	0	0	0	525	
7	0	0	0	0	524	
8	0	0	0	0	524	
9	0	0	0	0	524	
10	0	0	0	0	523	
11	0	0	0	0	521	
12	0	0	0	0	521	
13	0	0	0	0	519	
14	0	0	0	0	520	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	518	
2	0	0	0	0	518	
3	0	0	0	0	516	
4	0	0	0	0	515	
5	0	0	0	0	515	
6	0	0	0	0	513	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	510	
10	0	0	0	0	509	
11	0	0	0	0	508	
12	0	0	0	0	507	
13	0	0	0	0	506	
14	0	0	0	0	504	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	503	
2	0	0	0	0	502	
3	0	0	0	0	501	
4	0	0	0	0	500	
5	0	0	0	0	500	
6	0	0	0	0	499	
7	0	0	0	0	498	
8	0	0	0	0	497	
9	0	0	0	0	497	
10	0	0	0	0	497	
11	0	0	0	0	497	
12	0	0	0	0	498	
13	0	0	0	0	497	
14	0	0	0	0	497	
15	0	0	0	0	500	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	500	
3	0	0	0	0	500	
4	0	0	0	0	500	
5	0	0	0	0	500	
6	0	0	0	0	500	
7	0	0	0	0	499	
8	0	0	0	0	499	
9	0	0	0	0	499	
10	0	0	0	0	499	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	499	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	501	
2	0	0	0	0	501	
3	0	0	0	0	501	
4	0	0	0	0	500	
5	0	0	0	0	501	
6	0	0	0	0	501	
7	0	0	0	0	502	
8	0	0	0	0	501	
9	0	0	0	0	500	
10	0	0	0	0	501	
11	0	0	0	0	501	
12	0	0	0	0	501	
13	0	0	0	0	502	
14	0	0	0	0	501	
15	0	0	0	0	502	
0	0	0	0	0	501	
1	0	0	0	0	503	
2	0	0	0	0	503	
3	0	0	0	0	503	
4	0	0	0	0	504	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	503	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	504	
15	0	0	0	0	503	
0	0	0	0	0	503	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	503	
10	0	0	0	0	503	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	502	
15	0	0	0	0	500	
0	0	0	0	0	498	
1	0	0	0	0	495	
2	0	0	0	0	494	
3	0	0	0	0	492	
4	0	0	0	0	487	
5	0	0	0	0	484	
6	0	0	0	0	481	
7	0	0	0	0	478	
8	0	0	0	0	473	
9	0	0	0	0	470	
10	0	0	0	0	471	
11	0	0	0	0	474	
12	0	0	0	0	480	
13	0	0	0	0	487	
14	0	0	0	0	496	
15	0	0	0	0	505	
0	0	0	0	0	514	
1	0	0	0	0	525	
2	0	0	0	0	535	
3	0	0	0	0	547	
4	0	0	0	0	558	
5	0	0	0	0	567	
6	0	0	0	0	577	
7	0	0	0	0	588	
8	0	0	0	0	599	
9	0	0	0	0	609	
10	0	0	0	0	617	
11	0	0	0	0	627	
12	0	0	0	0	637	
13	0	0	0	0	647	
14	0	0	0	0	659	
15	0	0	0	0	668	
0	0	0	0	0	678	
1	0	0	0	0	686	
2	0	0	0	0	693	
3	0	0	0	0	697	
4	0	0	0	0	701	
5	0	0	0	0	703	
6	0	0	0	0	699	
7	0	0	0	0	693	
8	0	0	0	0	683	
9	0	0	0	0	673	
10	0	0	0	0	662	
11	0	0	0	0	648	
12	0	0	0	0	634	
13	0	0	0	0	620	
14	0	0	0	0	606	
15	0	0	0	0	592	
0	0	0	0	0	577	
1	0	0	0	0	564	
2	0	0	0	0	550	
3	0	0	0	0	536	
4	0	0	0	0	523	
5	0	0	0	0	511	
6	0	0	0	0	496	
7	0	0	0	0	482	
8	0	0	0	0	469	
9	0	0	0	0	456	
10	0	0	0	0	443	
11	0	0	0	0	431	
12	0	0	0	0	415	
13	0	0	0	0	403	
14	0	0	0	0	396	
15	0	0	0	0	393	
0	0	0	0	0	394	
1	0	0	0	0	396	
2	0	0	0	0	400	
3	0	0	0	0	404	
4	0	0	0	0	410	
5	0	0	0	0	419	
6	0	0	0	0	427	
7	0	0	0	0	434	
8	0	0	0	0	442	
9	0	0	0	0	449	
10	0	0	0	0	455	
11	0	0	0	0	460	
12	0	0	0	0	462	
13	0	0	0	0	465	
14	0	0	0	0	466	
15	0	0	0	0	468	
0	0	0	0	0	471	
1	0	0	0	0	472	
2	0	0	0	0	473	
3	0	0	0	0	473	
4	0	0	0	0	474	
5	0	0	0	0	474	
6	0	0	0	0	476	
7	0	0	0	0	478	
8	0	0	0	0	478	
9	0	0	0	0	478	
10	0	0	0	0	480	
11	0	0	0	0	480	
12	0	0	0	0	480	
13	0	0	0	0	480	
14	0	0	0	0	480	
15	0	0	0	0	480	
0	0	0	0	0	481	
1	0	0	0	0	481	
2	0	0	0	0	482	
3	0	0	0	0	482	
4	0	0	0	0	483	
5	0	0	0	0	483	
6	0	0	0	0	484	
7	0	0	0	0	486	
8	0	0	0	0	487	
9	0	0	0	0	487	
10	0	0	0	0	487	
11	0	0	0	0	487	
12	0	0	0	0	487	
13	0	0	0	0	488	
14	0	0	0	0	487	
15	0	0	0	0	487	
0	0	0	0	0	488	
1	0	0	0	0	488	
2	0	0	0	0	489	
3	0	0	0	0	489	
4	0	0	0	0	490	
5	0	0	0	0	491	
6	0	0	0	0	491	
7	0	0	0	0	492	
8	0	0	0	0	493	
9	0	0	0	0	493	
10	0	0	0	0	495	
11	0	0	0	0	495	
12	0	0	0	0	495	
13	0	0	0	0	495	
14	0	0	0	0	494	
15	0	0	0	0	495	
0	0	0	0	0	495	
1	0	0	0	0	495	
2	0	0	0	0	496	
3	0	0	0	0	496	
4	0	0	0	0	496	
5	0	0	0	0	496	
6	0	0	0	0	497	
7	0	0	0	0	498	
8	0	0	0	0	499	
9	0	0	0	0	500	
10	0	0	0	0	501	
11	0	0	0	0	502	
12	0	0	0	0	502	
13	0	0	0	0	502	
14	0	0	0	0	503	
15	0	0	0	0	502	
0	0	0	0	0	502	
1	0	0	0	0	503	
2	0	0	0	0	503	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	505	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	505	
9	0	0	0	0	507	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	507	
1	0	0	0	0	507	
2	0	0	0	0	508	
3	0	0	0	0	507	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	511	
10	0	0	0	0	512	
11	0	0	0	0	512	
12	0	0	0	0	512	
13	0	0	0	0	513	
14	0	0	0	0	512	
15	0	0	0	0	513	
0	0	0	0	0	513	
1	0	0	0	0	513	
2	0	0	0	0	512	
3	0	0	0	0	513	
4	0	0	0	0	514	
5	0	0	0	0	514	
6	0	0	0	0	515	
7	0	0	0	0	515	
8	0	0	0	0	516	
9	0	0	0	0	517	
10	0	0	0	0	519	
11	0	0	0	0	520	
12	0	0	0	0	521	
13	0	0	0	0	521	
14	0	0	0	0	521	
15	0	0	0	0	520	
0	0	0	0	0	520	
1	0	0	0	0	519	
2	0	0	0	0	519	
3	0	0	0	0	519	
4	0	0	0	0	519	
5	0	0	0	0	520	
6	0	0	0	0	520	
7	0	0	0	0	520	
8	0	0	0	0	520	
9	0	0	0	0	519	
10	0	0	0	0	521	
11	0	0	0	0	521	
12	0	0	0	0	522	
13	0	0	0	0	522	
14	0	0	0	0	522	
15	0	0	0	0	523	
0	0	0	0	0	522	
1	0	0	0	0	523	
2	0	0	0	0	522	
3	0	0	0	0	521	
4	0	0	0	0	521	
5	0	0	0	0	521	
6	0	0	0	0	522	
7	0	0	0	0	522	
8	0	0	0	0	522	
9	0	0	0	0	523	
10	0	0	0	0	522	
11	0	0	0	0	524	
12	0	0	0	0	524	
13	0	0	0	0	524	
14	0	0	0	0	525	
15	0	0	0	0	524	
0	0	0	0	0	524	
1	0	0	0	0	525	
2	0	0	0	0	525	
3	0	0	0	0	524	
4	0	0	0	0	523	
5	0	0	0	0	524	
6	0	0	0	0	524	
7	0	0	0	0	524	
8	0	0	0	0	524	
9	0	0	0	0	524	
10	0	0	0	0	524	
11	0	0	0	0	525	
12	0	0	0	0	525	
13	0	0	0	0	526	
14	0	0	0	0	526	
15	0	0	0	0	526	
0	0	0	0	0	526	
1	0	0	0	0	526	
2	0	0	0	0	527	
3	0	0	0	0	525	
4	0	0	0	0	527	
5	0	0	0	0	528	
6	0	0	0	0	528	
7	0	0	0	0	529	
8	0	0	0	0	529	
9	0	0	0	0	530	
10	0	0	0	0	531	
11	0	0	0	0	531	
12	0	0	0	0	533	
13	0	0	0	0	534	
14	0	0	0	0	535	
15	0	0	0	0	535	
0	0	0	0	0	535	
1	0	0	0	0	535	
2	0	0	0	0	535	
3	0	0	0	0	536	
4	0	0	0	0	535	
5	0	0	0	0	534	
6	0	0	0	0	535	
